date;holding_num;holding_perc
20171018;                                44444000;                                1.72%

20171019;                                44172000;                                1.71%

20171020;                                44118000;                                1.71%

20171021;                                40760000;                                1.58%

20171023;                                40760000;                                1.58%

20171024;                                40630000;                                1.58%

20171025;                                40530000;                                1.57%

20171026;                                40522000;                                1.57%

20171027;                                40522000;                                1.57%

20171028;                                40522000;                                1.57%

20171029;                                40522000;                                1.57%

20171030;                                40522000;                                1.57%

20171031;                                40518000;                                1.57%

20171101;                                40518000;                                1.57%

20171102;                                40498000;                                1.57%

20171103;                                40280000;                                1.56%

20171104;                                39696000;                                1.54%

