date;holding_num;holding_perc
20171018;                                32510000;                                2.88%

20171019;                                32648000;                                2.89%

20171020;                                32810000;                                2.91%

20171021;                                32980000;                                2.92%

20171023;                                32980000;                                2.92%

20171024;                                34068000;                                3.02%

20171025;                                33718000;                                2.99%

20171026;                                33712000;                                2.99%

20171027;                                33754000;                                2.99%

20171028;                                34092000;                                3.02%

20171029;                                34092000;                                3.02%

20171030;                                34092000;                                3.02%

20171031;                                34148000;                                3.03%

20171101;                                34350000;                                3.04%

20171102;                                34554000;                                3.06%

20171103;                                34116000;                                3.02%

20171104;                                34016000;                                3.01%

